#Distancia emision (mm) 	 Distancia captura desde emision 	 Distancia captura en detector (mm)
1.2801280	1.2761276	2.5562556
4.6724672	7.7567757	12.4292429
3.6323632	7.9847985	11.6171617
3.8683868	6.8046805	10.6730673
1.8961896	9.6009601	11.4971497
2.1962196	8.4168417	10.6130613
3.5043504	7.2167217	10.7210721
3.1443144	7.5007501	10.6450645
4.6124612	5.8885889	10.5010501
0.0640064	2.4642464	2.5282528
0.4240424	10.1930193	10.6170617
4.3524352	6.7526753	11.1051105
0.5920592	4.3604360	4.9524952
4.7724772	5.8965897	10.6690669
2.9842984	7.9687969	10.9530953
1.4601460	9.1969197	10.6570657
1.2401240	9.5809581	10.8210821
1.9321932	8.6168617	10.5490549
4.6844684	6.1086109	10.7930793
1.0961096	4.0084008	5.1045105
1.2961296	10.0130013	11.3091309
0.3840384	11.1651165	11.5491549
3.6803680	7.6807681	11.3611361
1.1761176	9.5689569	10.7450745
1.7001700	9.1609161	10.8610861
0.3960396	10.1810181	10.5770577
1.3041304	9.4849485	10.7890789
0.5920592	10.1170117	10.7090709
2.7762776	7.7807781	10.5570557
4.0404040	8.1528153	12.1932193
0.9320932	9.6289629	10.5610561
3.0723072	7.5047505	10.5770577
0.7080708	4.0244024	4.7324732
1.6721672	9.2649265	10.9370937
2.3842384	8.4488449	10.8330833
3.4243424	7.2087209	10.6330633
3.6483648	7.6767677	11.3251325
4.2124212	0.4680468	4.6804680
1.0281028	2.2122212	3.2403240
4.3524352	7.2287229	11.5811581
1.4041404	9.2809281	10.6850685
0.4920492	10.2130213	10.7050705
0.9800980	9.6169617	10.5970597
3.3683368	0.2520252	3.6203620
3.7243724	7.0047005	10.7290729
3.6283628	8.0288029	11.6571657
0.0000000	11.0051005	11.0051005
4.8164816	5.9365937	10.7530753
1.3321332	10.4770477	11.8091809
3.0243024	5.1445145	8.1688169
2.1002100	10.0250025	12.1252125
3.6243624	6.9006901	10.5250525
0.9960996	6.8406841	7.8367837
3.1963196	8.0568057	11.2531253
4.8204820	5.8725873	10.6930693
3.3003300	8.1688169	11.4691469
2.8122812	8.4728473	11.2851285
0.7520752	9.8929893	10.6450645
0.7440744	10.0290029	10.7730773
2.8482848	8.0008001	10.8490849
3.7763776	7.4207421	11.1971197
4.3364336	6.3286329	10.6650665
0.7640764	10.1650165	10.9290929
2.2642264	9.0409041	11.3051305
1.2921292	9.3249325	10.6170617
0.2160216	10.5130513	10.7290729
2.7282728	1.4201420	4.1484148
4.6644664	6.2166217	10.8810881
4.8324832	7.4887489	12.3212321
4.3244324	0.5800580	4.9044904
2.1482148	8.5688569	10.7170717
3.6163616	7.7487749	11.3651365
4.3844384	7.2047205	11.5891589
4.3604360	6.1886189	10.5490549
4.3364336	8.0928093	12.4292429
2.8082808	8.3568357	11.1651165
1.3241324	1.6201620	2.9442944
1.7241724	8.8008801	10.5250525
3.3763376	7.9167917	11.2931293
1.3881388	9.7609761	11.1491149
3.0603060	8.1448145	11.2051205
1.0921092	9.6089609	10.7010701
0.4800480	12.1252125	12.6052605
4.0204020	7.9127913	11.9331933
0.9440944	9.7209721	10.6650665
4.8924892	5.7645765	10.6570657
0.3400340	10.8970897	11.2371237
3.5323532	7.7407741	11.2731273
3.4363436	9.1369137	12.5732573
3.9963996	7.2167217	11.2131213
1.1521152	0.6360636	1.7881788
4.5004500	7.1127113	11.6131613
2.6802680	8.8288829	11.5091509
2.0962096	9.2329233	11.3291329
4.5924592	0.2520252	4.8444844
1.3961396	6.7006701	8.0968097
4.6964696	6.2566257	10.9530953
3.8803880	6.7486749	10.6290629
2.7522752	7.9647965	10.7170717
2.6162616	0.3120312	2.9282928
4.1164116	6.5726573	10.6890689
0.4800480	10.4290429	10.9090909
0.9600960	10.1690169	11.1291129
2.9762976	8.0008001	10.9770977
0.0200020	1.7001700	1.7201720
2.5482548	8.0168017	10.5650565
1.3961396	9.3129313	10.7090709
0.0840084	10.4530453	10.5370537
4.1244124	0.0800080	4.2044204
1.0961096	0.8680868	1.9641964
3.9243924	7.9647965	11.8891889
1.0241024	2.9162916	3.9403940
3.3163316	0.2840284	3.6003600
3.9523952	6.7606761	10.7130713
0.7920792	12.6532653	13.4453445
2.9362936	7.6567657	10.5930593
0.3080308	10.2530253	10.5610561
4.5844584	6.1406141	10.7250725
1.7441744	1.1761176	2.9202920
3.1683168	7.5127513	10.6810681
3.1723172	0.1000100	3.2723272
2.1882188	8.7168717	10.9050905
1.0641064	11.6251625	12.6892689
3.7003700	7.1167117	10.8170817
1.7401740	9.2129213	10.9530953
2.9242924	7.6687669	10.5930593
2.0402040	8.7368737	10.7770777
3.5003500	7.2207221	10.7210721
4.8564856	5.7485749	10.6050605
1.0481048	9.5689569	10.6170617
0.8560856	10.0690069	10.9250925
4.7204720	6.5446545	11.2651265
4.1044104	6.5326533	10.6370637
3.1083108	7.5647565	10.6730673
0.7680768	1.1921192	1.9601960
1.6201620	9.4249425	11.0451045
0.4440444	10.1770177	10.6210621
3.4363436	8.0848085	11.5211521
0.0480048	10.7850785	10.8330833
4.8444844	6.2526253	11.0971097
2.5562556	8.3448345	10.9010901
4.8724872	5.9365937	10.8090809
1.3441344	9.2649265	10.6090609
4.7484748	5.7925793	10.5410541
0.5720572	10.4930493	11.0651065
2.7082708	8.1408141	10.8490849
1.7841784	8.7648765	10.5490549
1.1161116	9.5929593	10.7090709
0.6040604	10.2050205	10.8090809
0.6600660	11.2171217	11.8771877
3.5043504	7.1527153	10.6570657
2.3202320	0.0000000	2.3202320
2.8482848	7.8607861	10.7090709
1.7761776	9.2329233	11.0091009
0.2320232	10.2930293	10.5250525
3.5563556	7.0407041	10.5970597
4.4484448	6.5366537	10.9850985
4.2484248	7.1527153	11.4011401
0.5400540	10.2330233	10.7730773
4.1764176	7.3287329	11.5051505
3.4923492	7.9647965	11.4571457
3.1643164	7.9727973	11.1371137
3.5523552	7.1807181	10.7330733
0.4240424	10.0930093	10.5170517
0.0120012	11.0251025	11.0371037
1.8561856	9.1449145	11.0011001
0.9840984	9.6569657	10.6410641
1.0481048	9.8049805	10.8530853
4.1684168	8.2368237	12.4052405
3.6283628	6.8726873	10.5010501
2.7202720	8.3128313	11.0331033
3.7603760	6.7526753	10.5130513
3.7883788	6.8646865	10.6530653
3.7843784	7.6807681	11.4651465
3.3843384	8.3008301	11.6851685
4.3324332	6.2486249	10.5810581
3.5243524	7.2287229	10.7530753
3.6123612	7.0687069	10.6810681
3.1603160	7.6167617	10.7770777
0.1440144	10.5970597	10.7410741
0.9760976	12.0092009	12.9852985
2.0802080	8.4528453	10.5330533
1.2601260	11.0731073	12.3332333
3.8043804	7.5167517	11.3211321
2.0842084	0.3640364	2.4482448
3.4443444	7.5447545	10.9890989
1.4601460	0.9360936	2.3962396
4.3484348	0.6440644	4.9924992
1.6041604	8.9808981	10.5850585
2.6522652	1.6481648	4.3004300
1.2001200	9.3649365	10.5650565
1.3241324	9.8049805	11.1291129
0.0200020	4.1364136	4.1564156
1.2001200	9.8249825	11.0251025
3.5403540	7.0127013	10.5530553
3.3923392	7.7767777	11.1691169
0.0080008	0.9640964	0.9720972
4.7524752	6.0886089	10.8410841
2.9722972	0.7200720	3.6923692
4.1844184	6.3446345	10.5290529
4.0444044	7.0167017	11.0611061
1.3961396	9.2009201	10.5970597
2.7362736	1.1721172	3.9083908
1.3801380	3.9883988	5.3685369
3.2843284	7.6407641	10.9250925
3.3283328	7.2607261	10.5890589
3.8443844	6.9086909	10.7530753
0.0880088	3.7043704	3.7923792
4.4844484	6.3326333	10.8170817
0.1080108	7.7407741	7.8487849
1.2721272	9.7089709	10.9810981
3.3243324	7.6367637	10.9610961
1.7201720	8.8208821	10.5410541
1.0601060	6.8606861	7.9207921
4.2524252	6.3526353	10.6050605
0.9720972	9.7569757	10.7290729
3.9403940	1.4561456	5.3965397
3.8203820	8.3808381	12.2012201
4.0524052	6.7126713	10.7650765
2.5882588	8.0808081	10.6690669
1.4601460	9.2489249	10.7090709
4.8884888	2.9722972	7.8607861
1.8241824	9.3369337	11.1611161
2.9562956	7.7647765	10.7210721
4.1124112	8.3688369	12.4812481
4.3604360	6.9806981	11.3411341
3.3723372	7.4607461	10.8330833
3.7203720	6.8246825	10.5450545
1.2681268	9.6769677	10.9450945
3.1203120	4.8124812	7.9327933
4.1244124	8.1008101	12.2252225
0.9680968	3.4323432	4.4004400
0.6880688	11.7291729	12.4172417
2.2282228	8.6248625	10.8530853
0.6200620	10.2290229	10.8490849
0.2080208	11.2891289	11.4971497
4.8164816	5.9005901	10.7170717
1.7481748	1.8081808	3.5563556
1.2561256	9.7569757	11.0131013
1.8561856	6.2686269	8.1248125
3.3163316	7.7207721	11.0371037
2.8362836	7.6927693	10.5290529
4.4964496	3.4363436	7.9327933
2.6922692	7.9607961	10.6530653
1.9841984	8.9848985	10.9690969
4.2044204	6.4446445	10.6490649
0.3160316	4.1004100	4.4164416
0.3640364	10.5530553	10.9170917
0.4760476	1.3161316	1.7921792
4.2644264	6.2846285	10.5490549
1.3761376	9.7249725	11.1011101
2.4802480	8.0488049	10.5290529
1.5241524	10.9770977	12.5012501
2.4402440	8.0968097	10.5370537
0.6640664	11.1131113	11.7771777
1.5521552	0.9800980	2.5322532
4.4764476	7.1727173	11.6491649
0.0360036	10.5770577	10.6130613
0.6960696	10.0370037	10.7330733
0.2800280	10.5410541	10.8210821
2.2642264	8.5048505	10.7690769
4.2084208	6.8286829	11.0371037
4.9804980	5.6085609	10.5890589
0.0080008	10.9730973	10.9810981
4.0724072	7.2687269	11.3411341
2.2402240	9.0649065	11.3051305
1.5561556	9.4369437	10.9930993
2.5322532	7.9807981	10.5130513
0.8000800	10.4010401	11.2011201
2.7522752	7.9047905	10.6570657
2.7442744	8.5448545	11.2891289
4.7284728	5.7925793	10.5210521
3.5843584	7.4767477	11.0611061
1.7281728	8.9208921	10.6490649
4.1684168	6.7726773	10.9410941
1.5801580	8.9288929	10.5090509
1.1561156	10.4970497	11.6531653
1.6641664	9.1049105	10.7690769
2.2722272	9.4929493	11.7651765
3.9403940	7.1767177	11.1171117
4.5124512	6.0846085	10.5970597
0.3760376	13.5773577	13.9533953
4.5844584	6.4526453	11.0371037
2.4842484	9.3329333	11.8171817
2.1642164	8.5008501	10.6650665
1.5721572	10.1730173	11.7451745
3.3803380	8.3248325	11.7051705
3.0043004	8.0328033	11.0371037
4.6844684	8.9088909	13.5933593
0.5040504	10.1730173	10.6770677
3.8123812	6.9646965	10.7770777
1.9361936	8.6288629	10.5650565
3.2963296	7.5847585	10.8810881
0.6520652	10.0770077	10.7290729
4.0604060	6.6406641	10.7010701
2.9922992	0.0120012	3.0043004
2.6682668	8.9768977	11.6451645
4.3044304	7.2767277	11.5811581
4.7204720	5.8205821	10.5410541
0.5760576	0.2920292	0.8680868
1.1361136	1.6881688	2.8242824
0.7280728	10.7090709	11.4371437
0.6840684	11.7891789	12.4732473
0.7000700	11.5851585	12.2852285
4.0244024	6.6246625	10.6490649
4.2444244	6.3326333	10.5770577
1.1681168	9.3929393	10.5610561
1.6721672	9.2409241	10.9130913
3.5443544	7.3047305	10.8490849
1.6161616	10.2010201	11.8171817
0.3720372	10.2290229	10.6010601
4.5764576	6.1766177	10.7530753
2.0722072	8.5368537	10.6090609
2.1922192	8.3448345	10.5370537
3.1483148	7.6287629	10.7770777
4.3364336	6.3206321	10.6570657
2.8722872	7.8287829	10.7010701
0.6760676	10.3610361	11.0371037
0.6240624	10.2970297	10.9210921
4.1524152	7.0367037	11.1891189
2.5122512	8.1808181	10.6930693
3.5683568	7.0367037	10.6050605
3.8883888	6.8126813	10.7010701
4.6924692	6.1086109	10.8010801
1.9001900	9.2649265	11.1651165
2.2562256	8.6168617	10.8730873
3.4763476	7.3127313	10.7890789
4.6044604	6.6086609	11.2131213
1.3721372	10.4090409	11.7811781
4.4044404	7.5567557	11.9611961
3.1443144	9.1089109	12.2532253
4.4404440	6.0926093	10.5330533
2.1322132	8.4128413	10.5450545
4.0884088	7.2647265	11.3531353
2.6642664	7.9647965	10.6290629
0.3760376	4.2124212	4.5884588
2.9602960	8.2928293	11.2531253
1.9881988	8.6208621	10.6090609
4.7684768	7.1527153	11.9211921
0.1680168	3.6243624	3.7923792
3.8003800	8.0048005	11.8051805
1.2761276	9.2609261	10.5370537
1.1841184	10.6210621	11.8051805
2.8242824	7.8687869	10.6930693
1.5161516	9.9049905	11.4211421
4.4724472	6.2846285	10.7570757
0.6840684	10.7490749	11.4331433
4.9924992	5.9165917	10.9090909
4.7084708	5.8205821	10.5290529
0.8040804	9.9409941	10.7450745
4.4724472	6.2886289	10.7610761
1.2441244	2.1562156	3.4003400
3.9243924	6.8126813	10.7370737
3.4003400	9.6289629	13.0293029
3.3723372	7.2927293	10.6650665
2.3362336	2.5802580	4.9164916
0.5960596	0.8560856	1.4521452
4.7724772	6.0326033	10.8050805
1.3561356	9.1569157	10.5130513
2.3882388	0.2080208	2.5962596
3.2963296	7.2527253	10.5490549
1.3361336	3.1763176	4.5124512
4.7644764	6.2446245	11.0091009
0.4720472	10.0370037	10.5090509
0.3640364	11.1971197	11.5611561
1.0041004	0.5160516	1.5201520
3.4843484	7.2687269	10.7530753
3.7203720	6.8046805	10.5250525
4.3244324	6.5966597	10.9210921
0.8120812	10.1450145	10.9570957
0.5160516	11.0811081	11.5971597
3.7203720	6.8206821	10.5410541
1.4641464	9.4609461	10.9250925
1.7641764	0.6160616	2.3802380
4.8644864	5.7285729	10.5930593
3.9603960	7.9367937	11.8971897
0.8520852	9.9889989	10.8410841
4.9644964	6.5726573	11.5371537
1.5761576	9.4209421	10.9970997
1.8001800	2.1002100	3.9003900
0.1880188	3.0603060	3.2483248
0.1480148	3.9803980	4.1284128
0.8600860	1.6721672	2.5322532
3.3163316	8.5928593	11.9091909
1.6001600	1.2041204	2.8042804
3.3483348	7.2167217	10.5650565
3.9723972	6.6326633	10.6050605
2.7442744	8.0848085	10.8290829
3.9203920	6.8126813	10.7330733
0.0120012	1.5401540	1.5521552
3.2723272	7.7007701	10.9730973
4.3764376	0.8520852	5.2285229
1.7121712	9.0129013	10.7250725
0.0120012	1.3481348	1.3601360
0.2280228	10.6690669	10.8970897
1.7721772	8.8288829	10.6010601
1.4361436	9.4369437	10.8730873
0.7840784	9.7609761	10.5450545
4.9324932	6.4526453	11.3851385
3.1483148	7.5967597	10.7450745
4.8084808	6.8726873	11.6811681
3.0643064	8.2848285	11.3491349
3.0123012	1.2561256	4.2684268
4.0244024	7.1687169	11.1931193
0.1080108	10.8410841	10.9490949
3.4243424	8.6848685	12.1092109
1.1881188	9.3129313	10.5010501
2.7962796	1.3241324	4.1204120
4.8124812	5.8925893	10.7050705
3.7803780	0.4640464	4.2444244
3.4563456	7.0807081	10.5370537
0.9720972	9.9769977	10.9490949
0.2680268	10.7370737	11.0051005
2.7922792	7.8487849	10.6410641
3.1403140	7.8527853	10.9930993
0.3600360	4.1524152	4.5124512
1.4361436	9.5649565	11.0011001
2.8482848	7.7407741	10.5890589
2.1962196	8.7688769	10.9650965
4.3204320	6.3526353	10.6730673
1.9161916	8.6128613	10.5290529
0.9160916	9.6849685	10.6010601
1.5361536	9.8969897	11.4331433
1.9121912	9.4049405	11.3171317
0.6040604	9.9089909	10.5130513
0.6480648	10.5970597	11.2451245
2.5082508	8.9088909	11.4171417
2.5162516	8.9368937	11.4531453
4.1004100	7.3047305	11.4051405
4.3044304	6.8366837	11.1411141
3.2763276	7.3487349	10.6250625
4.8684868	5.7485749	10.6170617
4.4284428	6.6846685	11.1131113
4.8644864	5.6885689	10.5530553
2.6722672	8.0368037	10.7090709
1.7681768	10.0610061	11.8291829
0.1360136	10.4890489	10.6250625
1.5841584	10.0570057	11.6411641
4.3764376	7.1887189	11.5651565
3.8563856	7.7487749	11.6051605
4.1564156	6.4766477	10.6330633
4.6244624	6.4046405	11.0291029
1.5921592	9.1169117	10.7090709
3.0003000	8.9328933	11.9331933
0.4480448	4.2044204	4.6524652
4.1924192	6.8526853	11.0451045
3.1523152	9.0209021	12.1732173
0.9080908	10.9010901	11.8091809
2.4682468	8.7768777	11.2451245
3.6723672	7.9847985	11.6571657
4.7844784	5.8645865	10.6490649
1.7721772	9.1089109	10.8810881
4.3884388	6.1806181	10.5690569
2.9682968	7.7287729	10.6970697
3.0723072	5.0645065	8.1368137
3.3243324	7.5287529	10.8530853
3.5923592	7.8567857	11.4491449
2.1522152	10.0010001	12.1532153
2.5082508	10.6810681	13.1893189
4.2684268	6.3206321	10.5890589
1.4761476	9.7809781	11.2571257
0.5200520	10.7410741	11.2611261
4.7484748	5.8805881	10.6290629
4.5124512	6.3006301	10.8130813
4.0204020	7.5887589	11.6091609
2.0242024	9.3609361	11.3851385
3.1923192	7.8767877	11.0691069
4.4884488	6.8446845	11.3331333
2.3282328	10.1970197	12.5252525
3.7763776	0.6720672	4.4484448
0.5200520	10.1250125	10.6450645
3.3003300	0.9400940	4.2404240
2.7242724	8.4328433	11.1571157
0.9640964	9.5369537	10.5010501
0.5200520	10.2850285	10.8050805
4.7084708	7.2207221	11.9291929
4.7604760	6.2206221	10.9810981
0.2000200	10.7450745	10.9450945
4.6244624	6.4606461	11.0851085
1.2561256	10.0450045	11.3011301
3.1203120	7.8087809	10.9290929
4.2124212	6.9366937	11.1491149
1.2081208	9.8169817	11.0251025
0.6000600	10.6970697	11.2971297
1.7321732	1.2401240	2.9722972
3.1083108	1.6481648	4.7564756
0.3440344	10.4090409	10.7530753
2.6162616	9.0809081	11.6971697
2.3602360	8.1408141	10.5010501
1.6721672	2.7082708	4.3804380
2.4282428	8.1048105	10.5330533
4.7924792	7.5887589	12.3812381
0.0920092	10.4610461	10.5530553
2.9602960	0.8160816	3.7763776
4.1444144	8.2128213	12.3572357
0.4880488	1.1081108	1.5961596
4.9244924	5.7045705	10.6290629
4.9844984	5.7805781	10.7650765
3.8683868	7.1927193	11.0611061
4.4044404	6.2046205	10.6090609
1.5361536	9.2489249	10.7850785
4.3404340	6.2406241	10.5810581
0.4360436	10.9330933	11.3691369
1.0481048	9.5849585	10.6330633
1.3281328	9.5529553	10.8810881
3.8523852	6.8726873	10.7250725
1.6961696	2.0562056	3.7523752
3.7763776	6.7926793	10.5690569
1.5161516	9.3009301	10.8170817
0.5320532	9.9849985	10.5170517
1.4441444	1.5281528	2.9722972
0.4320432	0.1800180	0.6120612
1.8481848	3.0683068	4.9164916
4.1084108	7.0287029	11.1371137
3.3523352	7.3127313	10.6650665
2.2842284	8.4328433	10.7170717
0.2720272	10.3090309	10.5810581
3.2123212	7.3687369	10.5810581
3.0883088	7.7527753	10.8410841
3.3443344	0.0920092	3.4363436
0.2480248	4.5524552	4.8004800
3.4163416	4.4204420	7.8367837
0.5640564	10.1250125	10.6890689
0.4600460	10.1410141	10.6010601
4.1844184	7.3687369	11.5531553
2.0002000	8.8088809	10.8090809
1.4641464	9.3729373	10.8370837
2.8642864	8.0768077	10.9410941
0.1240124	11.1811181	11.3051305
0.3240324	11.5491549	11.8731873
2.6962696	1.4161416	4.1124112
1.2881288	9.2689269	10.5570557
4.8724872	5.7605761	10.6330633
0.7880788	9.8769877	10.6650665
0.7240724	10.0530053	10.7770777
0.6960696	10.4570457	11.1531153
1.8841884	1.5321532	3.4163416
0.9880988	9.9529953	10.9410941
0.3160316	5.1765177	5.4925493
3.2523252	7.4487449	10.7010701
0.0640064	12.0012001	12.0652065
1.7761776	1.6561656	3.4323432
1.6881688	9.0129013	10.7010701
3.1883188	7.4047405	10.5930593
1.5881588	9.4169417	11.0051005
4.2764276	6.3366337	10.6130613
1.3921392	9.2569257	10.6490649
1.1641164	4.2884288	5.4525453
1.3161316	1.7601760	3.0763076
1.8961896	8.7688769	10.6650665
0.5800580	10.6690669	11.2491249
3.2763276	8.9128913	12.1892189
1.1521152	10.2090209	11.3611361
3.1523152	8.7328733	11.8851885
4.9564956	6.2526253	11.2091209
2.1482148	8.4488449	10.5970597
0.4920492	10.0450045	10.5370537
3.2323232	7.5527553	10.7850785
0.6560656	10.5370537	11.1931193
4.8564856	5.8605861	10.7170717
1.6321632	1.1681168	2.8002800
2.3282328	8.2848285	10.6130613
0.2800280	11.4131413	11.6931693
0.6520652	11.6971697	12.3492349
4.2844284	6.4006401	10.6850685
1.0841084	9.5409541	10.6250625
4.3484348	6.6286629	10.9770977
3.0763076	7.7607761	10.8370837
3.9803980	6.5806581	10.5610561
1.1321132	9.3849385	10.5170517
0.2360236	4.1644164	4.4004400
0.0440044	10.6130613	10.6570657
4.6004600	5.9685969	10.5690569
0.8920892	10.2330233	11.1251125
3.3203320	1.5481548	4.8684868
3.3803380	7.2767277	10.6570657
3.1603160	7.6687669	10.8290829
4.6364636	6.2246225	10.8610861
2.5322532	0.5320532	3.0643064
0.7880788	10.0090009	10.7970797
0.4320432	10.9730973	11.4051405
4.0564056	6.6846685	10.7410741
3.1523152	8.4168417	11.5691569
3.8283828	6.7566757	10.5850585
2.1362136	8.5288529	10.6650665
1.9401940	8.6768677	10.6170617
2.4842484	8.1088109	10.5930593
4.8564856	5.8525853	10.7090709
0.4000400	10.5210521	10.9210921
0.2960296	10.4370437	10.7330733
1.2121212	10.3890389	11.6011601
4.7644764	5.8005801	10.5650565
1.4361436	6.5726573	8.0088009
3.4123412	7.4607461	10.8730873
3.4163416	0.9960996	4.4124412
0.5280528	10.0330033	10.5610561
4.0244024	0.9040904	4.9284928
2.7282728	7.9687969	10.6970697
2.0322032	3.1163116	5.1485149
1.2081208	10.8650865	12.0732073
3.7203720	7.4367437	11.1571157
3.8763876	0.3160316	4.1924192
2.1242124	1.6921692	3.8163816
4.1724172	6.3726373	10.5450545
3.1843184	7.4207421	10.6050605
4.1964196	6.4526453	10.6490649
3.5203520	7.7607761	11.2811281
2.4122412	9.2049205	11.6171617
1.9481948	10.5490549	12.4972497
2.6482648	0.8600860	3.5083508
3.0763076	8.3048305	11.3811381
3.8403840	6.7086709	10.5490549
4.3524352	6.3206321	10.6730673
3.7963796	7.0287029	10.8250825
3.1963196	0.4160416	3.6123612
1.4001400	2.1522152	3.5523552
4.0364036	3.8403840	7.8767877
1.9601960	0.6720672	2.6322632
2.5922592	2.2442244	4.8364836
4.7044704	6.4846485	11.1891189
2.0682068	9.4849485	11.5531553
0.6720672	10.0890089	10.7610761
3.4963496	7.0967097	10.5930593
0.5040504	10.2370237	10.7410741
3.1843184	7.7247725	10.9090909
0.1280128	10.4010401	10.5290529
4.0084008	7.1807181	11.1891189
4.1484148	7.1487149	11.2971297
3.1163116	8.3008301	11.4171417
1.5201520	10.5890589	12.1092109
2.3522352	8.1648165	10.5170517
2.1562156	0.0960096	2.2522252
2.8402840	7.7367737	10.5770577
2.1642164	8.5488549	10.7130713
3.5763576	7.0887089	10.6650665
1.1921192	9.4729473	10.6650665
3.1083108	7.4567457	10.5650565
1.9841984	8.7568757	10.7410741
1.6161616	10.1450145	11.7611761
2.2802280	9.3249325	11.6051605
3.1963196	7.8287829	11.0251025
2.7362736	8.0808081	10.8170817
0.0160016	1.5321532	1.5481548
2.1082108	8.7488749	10.8570857
4.4524452	6.6166617	11.0691069
4.0404040	0.5040504	4.5444544
4.0844084	8.3328333	12.4172417
3.6363636	8.0168017	11.6531653
3.8963896	6.7886789	10.6850685
3.4803480	7.1727173	10.6530653
1.1961196	9.5649565	10.7610761
2.3682368	8.2848285	10.6530653
1.2041204	9.6209621	10.8250825
3.7003700	6.9486949	10.6490649
0.9040904	0.3080308	1.2121212
2.9962996	8.2568257	11.2531253
3.8603860	7.0367037	10.8970897
2.5442544	8.1208121	10.6650665
0.7800780	10.6210621	11.4011401
4.6564656	3.5843584	8.2408241
3.2643264	0.6120612	3.8763876
0.4760476	10.1250125	10.6010601
4.7124712	3.1043104	7.8167817
3.4323432	7.0767077	10.5090509
3.5163516	7.2927293	10.8090809
1.7121712	9.7489749	11.4611461
0.9520952	0.8760876	1.8281828
0.3040304	10.9970997	11.3011301
1.6201620	9.7449745	11.3651365
1.7721772	8.8208821	10.5930593
4.4404440	7.4807481	11.9211921
1.8681868	9.5689569	11.4371437
4.3444344	7.4047405	11.7491749
4.6084608	6.6726673	11.2811281
1.2241224	9.5169517	10.7410741
4.8044804	5.7125713	10.5170517
1.3281328	10.4210421	11.7491749
